overflow 1ms,,,
,over 400us,over 500us,over 1ms
1605,0.229797,0.037134,0.00172
1606,0.21809,0.027202,0.001609
1607,0.225539,0.031863,0.00172
1608,0.21304,0.025357,0.001887
1609,0.214552,0.025565,0.001803
1610,0.218742,0.028229,0.00516
1611,0.217202,0.027396,0.001179
1612,0.218409,0.02784,0.001609
1613,0.220365,0.029477,0.001651
1614,0.217674,0.027979,0.001304
1615,0.218686,0.028465,0.001512
1616,0.218034,0.027119,0.001248
1617,0.218006,0.027868,0.001803
1618,0.219033,0.027688,0.00129
1619,0.223624,0.031156,0.001665
1620,0.218117,0.027951,0.001803
1621,0.226662,0.034887,0.001623
1622,0.217424,0.028381,0.002067
1623,0.219838,0.029144,0.001429
1624,0.218908,0.027105,0.002108
1625,0.218117,0.027133,0.001734
1626,0.216175,0.026398,0.003634
1627,0.219824,0.028298,0.002081
1628,0.220725,0.02963,0.001803
1629,0.216578,0.026703,0.001762
1630,0.214955,0.025607,0.001762
1631,0.21938,0.028395,0.001373
1632,0.219949,0.028631,0.001554
1633,0.217785,0.027202,0.002649
1634,0.223916,0.031946,0.001484
1635,0.219574,0.028895,0.001235
1636,0.224193,0.031294,0.001443
1637,0.220295,0.029588,0.001887
1638,0.216703,0.027396,0.001665
1639,0.220933,0.028673,0.001984
1640,0.214733,0.025482,0.002233
1641,0.218603,0.02834,0.00233
1642,0.22178,0.029519,0.001803
1643,0.216703,0.026911,0.002774
1644,0.217049,0.027438,0.001443
1645,0.223722,0.031447,0.001762
1646,0.221308,0.028478,0.001762
1647,0.220406,0.029172,0.002178
1648,0.2254,0.031322,0.001415
1649,0.224804,0.030282,0.00154
1650,0.219921,0.027785,0.001457
1651,0.220503,0.027494,0.00129
1652,0.221988,0.02852,0.001817
1653,0.219144,0.026758,0.001734
1654,0.223028,0.028687,0.001554
1655,0.218672,0.026301,0.001623
1656,0.223264,0.029935,0.001457
1657,0.220947,0.028104,0.001665
1658,0.217715,0.026217,0.001429
1659,0.221516,0.029255,0.001609
1660,0.224679,0.030254,0.001831
1661,0.222085,0.029117,0.002081
1662,0.224734,0.029935,0.001235
1663,0.223819,0.029463,0.001443
1664,0.229353,0.033625,0.002317
1665,0.219297,0.026148,0.001637
1666,0.221474,0.027507,0.001637
1667,0.222626,0.028451,0.001859
1668,0.220795,0.026509,0.001887
1669,0.220961,0.027494,0.002733
1670,0.222071,0.028451,0.001859
1671,0.218645,0.02619,0.001207
1672,0.222251,0.028756,0.00233
1673,0.221655,0.028201,0.001637
1674,0.221044,0.027147,0.001692
1675,0.225677,0.029658,0.001554
1676,0.22239,0.028118,0.001498
1677,0.215815,0.024872,0.001998
1678,0.224387,0.029477,0.001498
1679,0.227384,0.031641,0.001484
1680,0.230546,0.034485,0.001831
1681,0.221627,0.028048,0.001651
1682,0.228008,0.031336,0.001665
1683,0.223624,0.029394,0.001956
1684,0.221058,0.027632,0.002317
1685,0.220365,0.026536,0.003163
1686,0.221877,0.027507,0.001665
1687,0.222945,0.028895,0.001734
1688,0.220767,0.027632,0.001984
1689,0.220933,0.027355,0.001692
1690,0.225664,0.030504,0.001484
1691,0.22497,0.029033,0.001429
1692,0.22497,0.02963,0.001484
1693,0.222862,0.029006,0.001554
1694,0.221669,0.028062,0.001498
1695,0.228424,0.031974,0.001512
1696,0.227536,0.03074,0.001415
1697,0.229562,0.031502,0.001776
1698,0.22411,0.02913,0.001678
1699,0.230796,0.033014,0.002039
1700,0.226579,0.030753,0.003648
1701,0.225012,0.029519,0.002441
1702,0.226857,0.029949,0.001914
1703,0.223763,0.027965,0.001942
1704,0.227939,0.03135,0.002136
1705,0.223763,0.028062,0.001873
1706,0.226135,0.029755,0.001637
1707,0.224859,0.028381,0.001845
1708,0.225483,0.028645,0.001387
1709,0.226538,0.029963,0.002108
1710,0.222071,0.026786,0.001498
1711,0.233432,0.034526,0.002899
1712,0.219727,0.025385,0.001137
1713,0.223375,0.027022,0.001276
1714,0.221169,0.026453,0.001706
1715,0.227162,0.02999,0.001498
1716,0.222834,0.02723,0.002941
1717,0.22497,0.028173,0.001748
1718,0.228535,0.030823,0.001248
1719,0.224637,0.02827,0.001401
1720,0.221169,0.025829,0.001651
1721,0.22515,0.028589,0.001443
1722,0.226704,0.029394,0.001484
1723,0.232572,0.033223,0.001623
1724,0.23192,0.032917,0.001373
1725,0.224665,0.02827,0.001221
1726,0.225553,0.028478,0.002025
1727,0.230935,0.033347,0.001387
1728,0.227162,0.029658,0.002303
1729,0.226801,0.029644,0.002816
1730,0.229118,0.03135,0.001623
1731,0.227425,0.029741,0.001651
1732,0.22429,0.028478,0.003204
1733,0.226912,0.029449,0.001193
1734,0.228119,0.030476,0.002511
1735,0.228535,0.030504,0.001498
1736,0.227342,0.029685,0.001443
1737,0.225816,0.029144,0.001637
1738,0.229021,0.031017,0.002136
1739,0.23124,0.033292,0.001706
1740,0.230186,0.031142,0.001609
1741,0.224055,0.028784,0.001554
1742,0.222959,0.02748,0.001665
1743,0.226593,0.029269,0.00276
1744,0.229922,0.032252,0.002858
1745,0.227717,0.030878,0.001956
1746,0.231448,0.032876,0.001359
1747,0.22687,0.029366,0.001567
1748,0.231712,0.033528,0.001651
1749,0.236373,0.035123,0.002372
1750,0.224693,0.028534,0.002025
1751,0.225081,0.029574,0.001595
1752,0.225608,0.029394,0.001651
1753,0.223292,0.028728,0.002899
1754,0.232655,0.033431,0.003024
1755,0.225788,0.028881,0.001235
1756,0.230241,0.030642,0.002566
1757,0.227217,0.029671,0.001845
1758,0.223971,0.02791,0.002011
1759,0.226607,0.028936,0.001665
1760,0.227786,0.029658,0.001595
1761,0.232377,0.033486,0.000916
1762,0.223888,0.027937,0.00147
1763,0.225941,0.028825,0.001665
1764,0.225733,0.029574,0.001776
1765,0.223583,0.02723,0.00172
1766,0.22884,0.031017,0.002025
1767,0.219879,0.026023,0.001429
1768,0.22436,0.028784,0.001762
1769,0.223638,0.028797,0.001928
1770,0.226732,0.030032,0.001346
1771,0.227481,0.029713,0.00154
1772,0.229756,0.031003,0.002275
1773,0.229617,0.030185,0.001998
1774,0.228369,0.029574,0.002636
1775,0.225636,0.028367,0.002081
1776,0.236816,0.034402,0.001678
1777,0.225594,0.02741,0.001637
1778,0.226607,0.028062,0.00197
1779,0.227079,0.028978,0.001401
1780,0.229589,0.030101,0.00172
1781,0.228424,0.028617,0.003801
1782,0.228521,0.029574,0.001567
1783,0.225192,0.028381,0.001581
1784,0.226898,0.027993,0.001609
1785,0.229908,0.030601,0.001554
1786,0.227453,0.029033,0.001512
1787,0.22601,0.028215,0.002095
1788,0.227522,0.028478,0.001623
1789,0.231101,0.031156,0.001748
1790,0.227425,0.029533,0.001706
1791,0.227952,0.029366,0.00154
1792,0.224651,0.027549,0.001609
1793,0.230227,0.029838,0.00147
1794,0.234736,0.032598,0.001554
1795,0.228382,0.028714,0.00233
1796,0.235166,0.032959,0.001429
1797,0.229395,0.029449,0.00172
1798,0.230533,0.029921,0.001498
1799,0.229783,0.029602,0.001651
1800,0.232156,0.030864,0.001998
1801,0.232724,0.030726,0.001567
1802,0.232752,0.031183,0.00147
1803,0.238953,0.034901,0.00233
1804,0.227689,0.02827,0.001512
1805,0.229229,0.028825,0.001359
1806,0.23855,0.035733,0.001817
1807,0.229964,0.030226,0.001665
1808,0.235859,0.033112,0.001665
1809,0.230879,0.029935,0.001581
1810,0.227786,0.02834,0.00197
1811,0.227411,0.028215,0.001789
1812,0.228896,0.029172,0.001526
1813,0.230713,0.030323,0.001928
1814,0.23862,0.036316,0.001359
1815,0.229284,0.028562,0.00172
1816,0.231753,0.030989,0.001734
1817,0.2302,0.030088,0.001734
1818,0.231434,0.030296,0.001665
1819,0.228951,0.029449,0.004883
1820,0.228577,0.028742,0.001734
1821,0.226968,0.02791,0.001956
1822,0.225913,0.027771,0.001873
1823,0.230338,0.029963,0.00172
1824,0.230103,0.030171,0.001457
1825,0.237954,0.035151,0.001748
1826,0.233043,0.031086,0.001165
1827,0.228216,0.029394,0.001554
1828,0.229021,0.029879,0.001318
1829,0.231198,0.030642,0.001637
1830,0.233279,0.030864,0.002691
1831,0.228951,0.02963,0.001831
1832,0.236997,0.034818,0.002261
1833,0.228771,0.027688,0.001803
1834,0.22841,0.027743,0.001817
1835,0.233626,0.031502,0.001845
1836,0.23837,0.033916,0.002358
1837,0.232849,0.030656,0.002844
1838,0.230893,0.029852,0.001498
1839,0.239535,0.034429,0.001706
1840,0.237455,0.033195,0.001526
1841,0.23192,0.030642,0.003038
1842,0.230269,0.029186,0.001651
1843,0.230172,0.029061,0.0019
1844,0.229367,0.029241,0.001845
1845,0.232572,0.030587,0.001831
1846,0.23579,0.032973,0.002067
1847,0.231143,0.031711,0.001457
1848,0.230435,0.029297,0.00154
1849,0.23364,0.031697,0.001567
1850,0.229451,0.029158,0.001789
1851,0.22669,0.027299,0.001873
1852,0.233751,0.031669,0.003163
1853,0.237094,0.033195,0.001581
1854,0.235041,0.033417,0.002261
1855,0.234611,0.032487,0.00147
1856,0.231004,0.030004,0.00129
1857,0.232128,0.031697,0.001956
1858,0.23475,0.032265,0.001734
1859,0.23554,0.031627,0.001831
1860,0.231323,0.030337,0.001762
1861,0.226232,0.026259,0.001873
1862,0.229326,0.029089,0.002788
1863,0.23751,0.034332,0.002233
1864,0.233931,0.031405,0.001887
1865,0.228715,0.027716,0.001665
1866,0.231545,0.030101,0.001304
1867,0.233307,0.031072,0.001623
1868,0.229353,0.027507,0.001651
1869,0.232766,0.029602,0.001401
1870,0.234389,0.030434,0.001429
1871,0.230727,0.028603,0.00154
1872,0.235193,0.031738,0.001706
1873,0.234985,0.032529,0.001387
1874,0.227467,0.027008,0.001692
1875,0.228563,0.027105,0.001762
1876,0.22841,0.027771,0.001346
1877,0.230491,0.029755,0.001803
1878,0.23013,0.028367,0.002871
1879,0.233348,0.03024,0.001262
1880,0.231767,0.029172,0.001609
1881,0.236095,0.031156,0.001581
1882,0.233404,0.029671,0.002095
1883,0.233612,0.02963,0.001984
1884,0.230796,0.027785,0.002178
1885,0.236178,0.030684,0.001956
1886,0.228133,0.02612,0.001817
1887,0.231947,0.028603,0.002164
1888,0.236775,0.031183,0.001859
1889,0.233917,0.030254,0.001762
1890,0.234902,0.030434,0.001554
1891,0.234014,0.030476,0.001248
1892,0.240756,0.035511,0.001221
1893,0.232253,0.029547,0.001415
1894,0.233889,0.030018,0.001928
1895,0.233446,0.029782,0.001387
1896,0.23708,0.033209,0.001789
1897,0.234708,0.031447,0.002566
1898,0.231351,0.028659,0.001304
1899,0.231989,0.029491,0.00129
1900,0.239896,0.035955,0.001526
1901,0.233113,0.029685,0.001373
1902,0.234056,0.029547,0.001623
1903,0.233612,0.029436,0.001346
1904,0.231365,0.028312,0.001373
1905,0.232197,0.029616,0.004272
1906,0.232114,0.028895,0.001304
1907,0.229451,0.027785,0.001554
1908,0.236997,0.032695,0.00147
1909,0.235415,0.030531,0.001637
1910,0.232724,0.029144,0.0019
1911,0.231379,0.027993,0.00147
1912,0.236775,0.031197,0.00154
1913,0.233612,0.029588,0.00301
1914,0.236636,0.030684,0.001859
1915,0.236622,0.031211,0.0019
1916,0.237135,0.032515,0.001318
1917,0.233432,0.03067,0.001637
1918,0.231892,0.028506,0.001276
1919,0.240201,0.03497,0.001887
1920,0.238412,0.032668,0.001859
1921,0.233251,0.029866,0.002844
1922,0.231157,0.028159,0.002095
1923,0.234222,0.029463,0.001484
1924,0.229659,0.027327,0.003829
1925,0.240146,0.033361,0.001859
1926,0.236053,0.031031,0.003024
1927,0.232516,0.028478,0.001346
1928,0.239938,0.033195,0.001498
1929,0.231823,0.029436,0.001567
1930,0.234833,0.030559,0.001762
1931,0.238037,0.03153,0.001637
1932,0.238093,0.032265,0.001401
1933,0.234472,0.030407,0.001387
1934,0.234583,0.029394,0.002372
1935,0.233085,0.029241,0.001748
1936,0.236275,0.030282,0.00197
1937,0.235721,0.030282,0.002622
1938,0.24095,0.033347,0.001373
1939,0.238342,0.031475,0.001859
1940,0.237385,0.031086,0.00154
1941,0.238176,0.032071,0.00197
1942,0.242698,0.034416,0.001387
1943,0.234,0.028576,0.001873
1944,0.236705,0.031128,0.001429
1945,0.234944,0.028992,0.001387
1946,0.235707,0.030323,0.001651
1947,0.243211,0.034166,0.00301
1948,0.233917,0.02827,0.001567
1949,0.238481,0.031378,0.001623
1950,0.23683,0.030296,0.001928
1951,0.235138,0.029893,0.001443
1952,0.232544,0.027924,0.001956
1953,0.237496,0.030878,0.001304
1954,0.236539,0.029533,0.00154
1955,0.23733,0.0311,0.001512
1956,0.240423,0.03307,0.001845
1957,0.237163,0.031558,0.001457
1958,0.237704,0.031183,0.001221
1959,0.239299,0.03264,0.002053
1960,0.236345,0.029963,0.001346
1961,0.234541,0.029616,0.001789
1962,0.240673,0.032862,0.001873
1963,0.238412,0.032571,0.001734
1964,0.246305,0.035928,0.001498
1965,0.240118,0.032612,0.001623
1966,0.237441,0.031086,0.001457
1967,0.238356,0.03178,0.001706
1968,0.233695,0.028978,0.002275
1969,0.233224,0.027771,0.00147
1970,0.238994,0.031877,0.001554
1971,0.236497,0.030171,0.0019
1972,0.236858,0.030518,0.001526
1973,0.238481,0.031225,0.001803
1974,0.237524,0.030545,0.001595
1975,0.240354,0.033223,0.001415
1976,0.238647,0.030878,0.001054
1977,0.237718,0.030462,0.001498
1978,0.240062,0.032307,0.00154
1979,0.236095,0.029574,0.001748
1980,0.238842,0.031946,0.002275
1981,0.239369,0.031724,0.001762
1982,0.238148,0.031613,0.0019
1983,0.242781,0.035456,0.001609
1984,0.242753,0.033417,0.001373
1985,0.238176,0.030712,0.001526
1986,0.23665,0.029061,0.001637
1987,0.237801,0.030407,0.00147
1988,0.240423,0.031905,0.001942
1989,0.246249,0.036663,0.001748
1990,0.236594,0.030559,0.001457
1991,0.239216,0.032626,0.00172
1992,0.23855,0.031086,0.002233
1993,0.240576,0.031128,0.001831
1994,0.237898,0.030407,0.002691
1995,0.238287,0.030961,0.002122
1996,0.240978,0.032279,0.002372
1997,0.242545,0.033264,0.001637
1998,0.238814,0.03067,0.002261
1999,0.242573,0.032945,0.002206
2000,0.2388,0.030587,0.00172
2001,0.235207,0.02938,0.001651
2002,0.241241,0.032293,0.001748
2003,0.23923,0.031572,0.001651
2004,0.240895,0.033583,0.001998
2005,0.242767,0.033528,0.001748
2006,0.241033,0.032321,0.001332
2007,0.243544,0.03332,0.001554
2008,0.241158,0.031946,0.001942
2009,0.238606,0.030934,0.002844
2010,0.246693,0.03522,0.001665
2011,0.242878,0.031891,0.001928
2012,0.247262,0.035664,0.001776
2013,0.247165,0.035373,0.001304
2014,0.239175,0.030365,0.00172
2015,0.243808,0.033014,0.002705
2016,0.244737,0.03325,0.001207
2017,0.24249,0.03196,0.00147
2018,0.244626,0.033334,0.001748
2019,0.249121,0.03608,0.001248
2020,0.242587,0.031461,0.001665
2021,0.23425,0.027369,0.001623
2022,0.241241,0.031891,0.001567
2023,0.237427,0.029977,0.002108
2024,0.242698,0.032404,0.00147
2025,0.236789,0.029338,0.00147
2026,0.242712,0.032071,0.001567
2027,0.244238,0.033597,0.001887
2028,0.247498,0.035955,0.001665
2029,0.243294,0.033375,0.001692
2030,0.244487,0.033375,0.001415
2031,0.246873,0.035595,0.001803
2032,0.246402,0.035914,0.00147
2033,0.250854,0.038938,0.001845
2034,0.247692,0.035789,0.001623
2035,0.242004,0.031405,0.001665
2036,0.244182,0.034041,0.002691
2037,0.242143,0.031849,0.001609
2038,0.242767,0.03282,0.003898
2039,0.247706,0.034679,0.002622
2040,0.247345,0.035137,0.001373
2041,0.24052,0.030989,0.001873
2042,0.242795,0.032654,0.001706
2043,0.24267,0.033833,0.001803
2044,0.23837,0.029921,0.001859
2045,0.242143,0.032085,0.001706
2046,0.242074,0.032335,0.001637
2047,0.240146,0.031544,0.001581
2048,0.236789,0.029519,0.001678
2049,0.241117,0.031808,0.001554
2050,0.2474,0.036718,0.002483
2051,0.243738,0.032973,0.00129
2052,0.245972,0.03497,0.001734
2053,0.248829,0.03633,0.001567
2054,0.244723,0.033125,0.001928
2055,0.240881,0.031447,0.00283
2056,0.244002,0.032903,0.001762
2057,0.246735,0.034471,0.00276
2058,0.241977,0.030892,0.001762
2059,0.239868,0.029755,0.002233
2060,0.245902,0.034138,0.00197
2061,0.247678,0.035206,0.001609
2062,0.238883,0.029228,0.001789
2063,0.24704,0.035206,0.00129
2064,0.2474,0.034526,0.001235
2065,0.244876,0.033375,0.001928
2066,0.243489,0.032515,0.001928
2067,0.245153,0.034027,0.001512
2068,0.245223,0.033389,0.002344
2069,0.243905,0.032695,0.001942
2070,0.242365,0.03178,0.001623
2071,0.241158,0.031697,0.00197
2072,0.240756,0.03092,0.002136
2073,0.24722,0.033528,0.001387
2074,0.263783,0.03848,0.001387
2075,0.266904,0.033736,0.001512
2076,0.26449,0.035525,0.00197
2077,0.25005,0.033902,0.001776
2078,0.253504,0.036982,0.002261
2079,0.246249,0.031308,0.002636
2080,0.260592,0.036621,0.001165
2081,0.269304,0.037176,0.001567
2082,0.270233,0.03626,0.001484
2083,0.260412,0.036274,0.001692
2084,0.260925,0.037148,0.001706
2085,0.268901,0.03959,0.002053
2086,0.261647,0.03565,0.000971
2087,0.266904,0.037065,0.001235
2088,0.257582,0.03479,0.001151
2089,0.24679,0.033306,0.001748
2090,0.247706,0.034332,0.001845
2091,0.246873,0.033181,0.001859
2092,0.242587,0.031086,0.001276
2093,0.245347,0.03307,0.001235
2094,0.258956,0.037772,0.001678
2095,0.254198,0.034582,0.001401
2096,0.253712,0.032834,0.001027
2097,0.260287,0.034471,0.001914
2098,0.261341,0.037356,0.001928
2099,0.26947,0.037772,0.002691
2100,0.263547,0.034679,0.001276
2101,0.255876,0.033958,0.000957
2102,0.258498,0.036136,0.001179
2103,0.260412,0.033736,0.002594
2104,0.262978,0.036011,0.001179
2105,0.271981,0.037384,0.001498
2106,0.258331,0.033112,0.001651
2107,0.254891,0.033514,0.00154
2108,0.249065,0.032515,0.001013
2109,0.248746,0.034665,0.001651
2110,0.24611,0.031738,0.001124
2111,0.251562,0.032779,0.001304
2112,0.252256,0.035095,0.001151
2113,0.242088,0.029755,0.001096
2114,0.248025,0.032473,0.001998
2115,0.258068,0.034485,0.001165
2116,0.257235,0.03221,0.001151
2117,0.267362,0.035109,0.002011
2118,0.256181,0.033639,0.001207
2119,0.257749,0.034943,0.00129
2120,0.261841,0.035497,0.002039
2121,0.259871,0.035331,0.001235
2122,0.272328,0.039382,0.001415
2123,0.257582,0.034929,0.00129
2124,0.250078,0.032876,0.001359
2125,0.250702,0.032903,0.001415
2126,0.261106,0.033985,0.001193
2127,0.261536,0.035081,0.001207
2128,0.266516,0.036732,0.001221
2129,0.266294,0.037592,0.001137
2130,0.247525,0.031502,0.001928
2131,0.250341,0.033999,0.001359
2132,0.244099,0.029436,0.001998
2133,0.249481,0.032432,0.001401
2134,0.254794,0.032252,0.001831
2135,0.263824,0.033361,0.001484
2136,0.252713,0.033486,0.001193
2137,0.255723,0.033098,0.001096
2138,0.250272,0.032321,0.001332
2139,0.255945,0.033028,0.001221
2140,0.255876,0.033555,0.001304
2141,0.268652,0.035178,0.002053
2142,0.259136,0.034346,0.00154
2143,0.253129,0.031641,0.001484
2144,0.266155,0.03712,0.001262
2145,0.259635,0.032515,0.001262
2146,0.261952,0.035955,0.0019
2147,0.276961,0.039409,0.001207
2148,0.257513,0.03454,0.001415
2149,0.250078,0.031267,0.001762
2150,0.258512,0.036358,0.001207
2151,0.250424,0.030989,0.001318
2152,0.255668,0.03522,0.001193
2153,0.254198,0.034554,0.001623
2154,0.252242,0.034152,0.001027
2155,0.251839,0.032557,0.001651
2156,0.255127,0.033653,0.001179
2157,0.275782,0.04106,0.001706
2158,0.267278,0.034804,0.00154
2159,0.275449,0.036274,0.001887
2160,0.273202,0.036912,0.001457
2161,0.257346,0.032751,0.001151
2162,0.255862,0.032446,0.003815
2163,0.255862,0.037661,0.001443
2164,0.252575,0.036538,0.001165
2165,0.273951,0.038591,0.001387
2166,0.273382,0.036066,0.001332
2167,0.259302,0.034956,0.001332
2168,0.250494,0.030434,0.001581
2169,0.252436,0.032654,0.003399
2170,0.255529,0.037967,0.001401
2171,0.248163,0.032862,0.001928
2172,0.249648,0.034263,0.001235
2173,0.246152,0.031267,0.001124
2174,0.247317,0.032446,0.001651
2175,0.242476,0.029866,0.002844
2176,0.251964,0.036205,0.001595
2177,0.254364,0.03608,0.00258
2178,0.250882,0.035234,0.001609
2179,0.24267,0.03049,0.001595
2180,0.244099,0.030268,0.001207
2181,0.245153,0.03085,0.003565
2182,0.254711,0.038258,0.00154
2183,0.246943,0.032182,0.002219
2184,0.262729,0.037745,0.001692
2185,0.266391,0.035359,0.001831
2186,0.256889,0.035345,0.001401
2187,0.254253,0.03135,0.003468
2188,0.272786,0.038369,0.001443
2189,0.28287,0.039506,0.002344
2190,0.268569,0.036746,0.001387
2191,0.262104,0.035761,0.00154
2192,0.254378,0.033999,0.001332
2193,0.255307,0.035789,0.0024
2194,0.247636,0.032557,0.001304
2195,0.256736,0.035525,0.001415
2196,0.258498,0.034943,0.001387
2197,0.25718,0.036094,0.001831
2198,0.24962,0.032709,0.00147
2199,0.255169,0.037051,0.001248
2200,0.252505,0.034804,0.001304
2201,0.26198,0.035095,0.001415
2202,0.275962,0.036524,0.001581
2203,0.257027,0.033209,0.001346
2204,0.268957,0.035775,0.002095
2205,0.261272,0.035442,0.002219
2206,0.260148,0.035248,0.001554
2207,0.277987,0.041865,0.001068
2208,0.270511,0.035886,0.001193
2209,0.257346,0.034291,0.001457
2210,0.263561,0.035026,0.001221
2211,0.248219,0.033223,0.001928
2212,0.244154,0.03239,0.001484
2213,0.245833,0.033223,0.001457
2214,0.247664,0.034624,0.001526
2215,0.248704,0.033958,0.001567
2216,0.248593,0.03411,0.001748
2217,0.246762,0.032085,0.001554
2218,0.248871,0.033153,0.001789
2219,0.248094,0.033001,0.001595
2220,0.255182,0.038452,0.001706
2221,0.25152,0.034998,0.002636
2222,0.251812,0.035067,0.001387
2223,0.246624,0.031655,0.001678
2224,0.249883,0.034568,0.001942
2225,0.251853,0.03547,0.002969
2226,0.247317,0.031752,0.001276
2227,0.265378,0.039215,0.001678
2228,0.263741,0.03608,0.001457
2229,0.253754,0.035081,0.001734
2230,0.252783,0.033666,0.001595
2231,0.261161,0.035276,0.001248
2232,0.252172,0.035844,0.00172
2233,0.24815,0.033583,0.001748
2234,0.252797,0.035054,0.001692
2235,0.250411,0.034346,0.001581
2236,0.252894,0.035359,0.001443
2237,0.253879,0.035081,0.00276
2238,0.252519,0.03368,0.001554
2239,0.247609,0.031516,0.001609
2240,0.248052,0.031225,0.001567
2241,0.25306,0.035608,0.001692
2242,0.249342,0.032141,0.001512
2243,0.271773,0.035081,0.001706
2244,0.267265,0.039465,0.001332
2245,0.258997,0.035983,0.001484
2246,0.257,0.034402,0.002594
2247,0.272466,0.038508,0.001609
2248,0.265336,0.035511,0.001124
2249,0.285631,0.040144,0.001609
2250,0.279361,0.037994,0.001179
2251,0.25847,0.032945,0.001498
2252,0.263297,0.037412,0.001554
2253,0.267514,0.037495,0.001318
2254,0.257915,0.034721,0.001248
2255,0.260884,0.036233,0.001221
2256,0.263381,0.036899,0.00129
2257,0.255293,0.03461,0.001332
2258,0.256778,0.034554,0.001554
2259,0.25263,0.032709,0.001762
2260,0.258789,0.035345,0.001221
2261,0.266835,0.037592,0.001054
2262,0.273077,0.037259,0.002344
2263,0.272231,0.036441,0.001332
2264,0.266821,0.037759,0.001027
2265,0.268069,0.037717,0.001165
2266,0.276572,0.03823,0.001762
2267,0.270081,0.039867,0.001235
2268,0.281885,0.04088,0.001221
2269,0.279597,0.039978,0.001526
2270,0.270691,0.037759,0.001415
2271,0.260287,0.033597,0.001179
2272,0.260107,0.035067,0.002816
2273,0.260537,0.037342,0.001609
2274,0.25718,0.033985,0.001512
2275,0.257305,0.036982,0.001554
2276,0.254725,0.035928,0.001082
2277,0.260398,0.034859,0.001734
2278,0.259483,0.037009,0.002483
2279,0.259455,0.03375,0.001235
2280,0.281539,0.041254,0.002206
2281,0.279375,0.036524,0.001609
2282,0.269137,0.037897,0.001942
2283,0.269997,0.037481,0.002566
2284,0.27796,0.038411,0.001665
2285,0.267112,0.036635,0.001346
2286,0.278625,0.037634,0.000929
2287,0.275241,0.037592,0.001235
2288,0.265683,0.036136,0.001248
2289,0.264962,0.037759,0.001096
2290,0.256805,0.035622,0.001262
2291,0.262895,0.037745,0.001512
2292,0.25958,0.033861,0.001068
2293,0.267556,0.03737,0.001609
2294,0.258858,0.034429,0.001526
2295,0.255307,0.035581,0.001609
2296,0.255668,0.035664,0.001873
2297,0.253546,0.033542,0.001179
2298,0.262132,0.036829,0.0019
2299,0.271482,0.035761,0.001346
2300,0.274644,0.03719,0.001415
2301,0.272064,0.036136,0.001429
2302,0.275074,0.036677,0.00154
2303,0.260759,0.033375,0.002441
2304,0.266155,0.038119,0.001789
2305,0.263561,0.035803,0.001235
2306,0.271648,0.039714,0.001262
2307,0.262188,0.037301,0.001359
2308,0.262645,0.033736,0.001137
2309,0.274714,0.036593,0.001817
2310,0.268374,0.036524,0.001526
2311,0.279291,0.038549,0.001235
2312,0.271343,0.034679,0.002594
2313,0.258526,0.034305,0.001235
2314,0.258373,0.034013,0.001304
2315,0.257915,0.036704,0.001248
2316,0.260176,0.036122,0.001692
2317,0.266058,0.039423,0.001498
2318,0.273035,0.040131,0.001359
2319,0.27212,0.0378,0.001373
2320,0.265933,0.037675,0.001609
2321,0.260939,0.034984,0.00147
2322,0.264476,0.036136,0.003121
2323,0.264712,0.035081,0.001817
2324,0.287198,0.039479,0.001415
2325,0.291873,0.041712,0.002247
2326,0.269775,0.035525,0.001387
2327,0.277738,0.03719,0.001346
2328,0.268638,0.035567,0.002497
2329,0.266113,0.03393,0.001443
2330,0.284715,0.039548,0.001276
2331,0.275588,0.036912,0.001595
2332,0.265475,0.035387,0.00129
2333,0.259344,0.033777,0.001359
2334,0.261466,0.032709,0.001387
2335,0.255099,0.032501,0.001498
2336,0.260537,0.034582,0.001512
2337,0.258678,0.032543,0.001387
2338,0.272203,0.03719,0.001304
2339,0.273118,0.040699,0.001429
2340,0.264754,0.033805,0.001387
2341,0.264809,0.033514,0.001304
2342,0.272716,0.034318,0.001567
2343,0.287975,0.039257,0.001429
2344,0.283148,0.039479,0.002566
2345,0.270608,0.035775,0.001248
2346,0.280998,0.037759,0.001928
2347,0.275643,0.03909,0.001359
2348,0.270108,0.036469,0.001651
2349,0.283383,0.038494,0.00147
2350,0.279264,0.039645,0.00129
2351,0.266987,0.035387,0.001346
2352,0.262326,0.03454,0.001567
2353,0.257638,0.033278,0.001193
2354,0.26284,0.034416,0.001581
2355,0.273438,0.039964,0.001651
2356,0.26911,0.036926,0.001567
2357,0.268541,0.037925,0.001332
2358,0.265101,0.035747,0.001457
2359,0.263908,0.033875,0.001137
2360,0.264449,0.03375,0.002275
2361,0.275324,0.036677,0.00111
2362,0.289321,0.040269,0.001484
2363,0.293759,0.04192,0.001429
2364,0.270802,0.034721,0.001235
2365,0.273007,0.034554,0.001346
2366,0.265239,0.034346,0.001776
2367,0.26664,0.036843,0.00172
2368,0.274519,0.033972,0.001235
2369,0.271412,0.035137,0.00129
2370,0.276545,0.039354,0.001151
2371,0.271773,0.036635,0.001137
2372,0.268014,0.034332,0.001318
2373,0.269012,0.034457,0.00129
2374,0.274284,0.037786,0.001332
2375,0.270733,0.036968,0.002095
2376,0.265059,0.034526,0.001373
2377,0.263145,0.035067,0.000846
2378,0.267625,0.038924,0.001512
2379,0.266072,0.036191,0.001429
2380,0.264976,0.033888,0.001151
