overflow 1ms,,
,over 400us,over 1ms
1084,0.039451,0.003274
1085,0.038952,0.002747
1086,0.041989,0.004064
1087,0.033389,0.002885
1088,0.033639,0.002636
1089,0.039798,0.004661
1090,0.037107,0.004494
1091,0.032668,0.002428
1092,0.039576,0.005784
1093,0.034318,0.00283
1094,0.038383,0.005424
1095,0.036968,0.008157
1096,0.038799,0.008087
1097,0.042919,0.007435
1098,0.037981,0.006256
1099,0.039617,0.007324
1100,0.057484,0.020239
1101,0.073464,0.037342
1102,0.071883,0.035456
1103,0.070995,0.032543
1104,0.061313,0.02895
1105,0.061105,0.025704
1106,0.078056,0.044972
1107,0.065197,0.03418
1108,0.073894,0.03694
1109,0.056749,0.023568
1110,0.067874,0.024123
1111,0.069622,0.027022
1112,0.080275,0.030615
1113,0.039298,0.010515
1114,0.040366,0.009932
1115,0.046498,0.01426
1116,0.047372,0.007061
1117,0.048689,0.016771
1118,0.047261,0.016244
1119,0.0488,0.014898
1120,0.048981,0.015051
1121,0.03608,0.002039
1122,0.039284,0.004286
1123,0.042128,0.006922
1124,0.053142,0.019323
1125,0.035525,0.001817
1126,0.035276,0.002982
1127,0.04253,0.004619
1128,0.036788,0.00319
1129,0.044902,0.004161
1130,0.033528,0.002941
1131,0.031919,0.00283
1132,0.042225,0.007588
1133,0.036926,0.004661
1134,0.037772,0.007948
1135,0.054557,0.018477
1136,0.04045,0.004661
1137,0.040283,0.007296
1138,0.032252,0.004564
1139,0.039173,0.004786
1140,0.036358,0.00147
1141,0.038466,0.003926
1142,0.035817,0.004911
1143,0.03916,0.007255
1144,0.032543,0.004453
1145,0.036149,0.004272
